pred_num,pred_true_num,score
345,25,0.55998019
345,26,0.56263091
345,27,0.56528163
345,28,0.56793235
345,29,0.57058307
345,30,0.57323379
345,31,0.57588452
345,32,0.57853524
345,33,0.58118596
345,34,0.58383668
345,35,0.58648740
345,36,0.58913813
345,37,0.59178885
346,0,0.49369547
346,1,0.49633936
346,2,0.49898325
346,3,0.50162714
346,4,0.50427102
346,5,0.50691491
346,6,0.50955880
346,7,0.51220269
346,8,0.51484658
346,9,0.51749046
346,10,0.52013435
346,11,0.52277824
346,12,0.52542213
346,13,0.52806602
346,14,0.53070990
346,15,0.53335379
346,16,0.53599768
346,17,0.53864157
346,18,0.54128545
346,19,0.54392934
346,20,0.54657323
346,21,0.54921712
346,22,0.55186101
346,23,0.55450489
346,24,0.55714878
346,25,0.55979267
346,26,0.56243656
346,27,0.56508045
346,28,0.56772433
346,29,0.57036822
346,30,0.57301211
346,31,0.57565600
346,32,0.57829989
346,33,0.58094377
346,34,0.58358766
346,35,0.58623155
346,36,0.58887544
346,37,0.59151932
347,0,0.49367880
347,1,0.49631589
347,2,0.49895298
347,3,0.50159007
347,4,0.50422716
347,5,0.50686425
347,6,0.50950134
347,7,0.51213843
347,8,0.51477552
347,9,0.51741261
347,10,0.52004970
347,11,0.52268679
347,12,0.52532388
347,13,0.52796097
347,14,0.53059806
347,15,0.53323515
347,16,0.53587224
347,17,0.53850933
347,18,0.54114642
347,19,0.54378351
347,20,0.54642060
347,21,0.54905769
347,22,0.55169477
347,23,0.55433186
347,24,0.55696895
347,25,0.55960604
347,26,0.56224313
347,27,0.56488022
347,28,0.56751731
347,29,0.57015440
347,30,0.57279149
347,31,0.57542858
347,32,0.57806567
347,33,0.58070276
347,34,0.58333985
347,35,0.58597694
347,36,0.58861403
347,37,0.59125112
348,0,0.49366213
348,1,0.49629246
348,2,0.49892279
348,3,0.50155311
348,4,0.50418344
348,5,0.50681377
348,6,0.50944409
348,7,0.51207442
348,8,0.51470475
348,9,0.51733507
348,10,0.51996540
348,11,0.52259573
348,12,0.52522605
348,13,0.52785638
348,14,0.53048671
348,15,0.53311703
348,16,0.53574736
348,17,0.53837769
348,18,0.54100801
348,19,0.54363834
348,20,0.54626867
348,21,0.54889899
348,22,0.55152932
348,23,0.55415965
348,24,0.55678997
348,25,0.55942030
348,26,0.56205063
348,27,0.56468095
348,28,0.56731128
348,29,0.56994160
348,30,0.57257193
348,31,0.57520226
348,32,0.57783258
348,33,0.58046291
348,34,0.58309324
348,35,0.58572356
348,36,0.58835389
348,37,0.59098422
349,0,0.49364546
349,1,0.49626906
349,2,0.49889266
349,3,0.50151626
349,4,0.50413986
349,5,0.50676346
349,6,0.50938705
349,7,0.51201065
349,8,0.51463425
349,9,0.51725785
349,10,0.51988145
349,11,0.52250505
349,12,0.52512865
349,13,0.52775225
349,14,0.53037584
349,15,0.53299944
349,16,0.53562304
349,17,0.53824664
349,18,0.54087024
349,19,0.54349384
349,20,0.54611744
349,21,0.54874103
349,22,0.55136463
349,23,0.55398823
349,24,0.55661183
349,25,0.55923543
349,26,0.56185903
349,27,0.56448263
349,28,0.56710622
349,29,0.56972982
349,30,0.57235342
349,31,0.57497702
349,32,0.57760062
349,33,0.58022422
349,34,0.58284782
349,35,0.58547142
349,36,0.58809501
349,37,0.59071861
350,0,0.49362879
350,1,0.49624570
350,2,0.49886260
350,3,0.50147951
350,4,0.50409641
350,5,0.50671332
350,6,0.50933022
350,7,0.51194713
350,8,0.51456403
350,9,0.51718094
350,10,0.51979785
350,11,0.52241475
350,12,0.52503166
350,13,0.52764856
350,14,0.53026547
350,15,0.53288237
350,16,0.53549928
350,17,0.53811618
350,18,0.54073309
350,19,0.54334999
350,20,0.54596690
350,21,0.54858381
350,22,0.55120071
350,23,0.55381762
350,24,0.55643452
350,25,0.55905143
350,26,0.56166833
350,27,0.56428524
350,28,0.56690214
350,29,0.56951905
350,30,0.57213595
350,31,0.57475286
350,32,0.57736977
350,33,0.57998667
350,34,0.58260358
350,35,0.58522048
350,36,0.58783739
350,37,0.59045429
351,0,0.49361212
351,1,0.49622236
351,2,0.49883261
351,3,0.50144286
351,4,0.50405310
351,5,0.50666335
351,6,0.50927360
351,7,0.51188384
351,8,0.51449409
351,9,0.51710434
351,10,0.51971459
351,11,0.52232483
351,12,0.52493508
351,13,0.52754533
351,14,0.53015557
351,15,0.53276582
351,16,0.53537607
351,17,0.53798631
351,18,0.54059656
351,19,0.54320681
351,20,0.54581705
351,21,0.54842730
351,22,0.55103755
351,23,0.55364779
351,24,0.55625804
351,25,0.55886829
351,26,0.56147853
351,27,0.56408878
351,28,0.56669903
351,29,0.56930927
351,30,0.57191952
351,31,0.57452977
351,32,0.57714002
351,33,0.57975026
351,34,0.58236051
351,35,0.58497076
351,36,0.58758100
351,37,0.59019125
352,0,0.49359544
352,1,0.49619907
352,2,0.49880269
352,3,0.50140631
352,4,0.50400993
352,5,0.50661355
352,6,0.50921718
352,7,0.51182080
352,8,0.51442442
352,9,0.51702804
352,10,0.51963167
352,11,0.52223529
352,12,0.52483891
352,13,0.52744253
352,14,0.53004616
352,15,0.53264978
352,16,0.53525340
352,17,0.53785702
352,18,0.54046065
352,19,0.54306427
352,20,0.54566789
352,21,0.54827151
352,22,0.55087514
352,23,0.55347876
352,24,0.55608238
352,25,0.55868600
352,26,0.56128963
352,27,0.56389325
352,28,0.56649687
352,29,0.56910049
352,30,0.57170411
352,31,0.57430774
352,32,0.57691136
352,33,0.57951498
352,34,0.58211860
352,35,0.58472223
352,36,0.58732585
352,37,0.58992947
353,0,0.49357877
353,1,0.49617580
353,2,0.49877283
353,3,0.50136986
353,4,0.50396689
353,5,0.50656393
353,6,0.50916096
353,7,0.51175799
353,8,0.51435502
353,9,0.51695205
353,10,0.51954909
353,11,0.52214612
353,12,0.52474315
353,13,0.52734018
353,14,0.52993721
353,15,0.53253425
353,16,0.53513128
353,17,0.53772831
353,18,0.54032534
353,19,0.54292237
353,20,0.54551941
353,21,0.54811644
353,22,0.55071347
353,23,0.55331050
353,24,0.55590753
353,25,0.55850457
353,26,0.56110160
353,27,0.56369863
353,28,0.56629566
353,29,0.56889269
353,30,0.57148973
353,31,0.57408676
353,32,0.57668379
353,33,0.57928082
353,34,0.58187785
353,35,0.58447489
353,36,0.58707192
353,37,0.58966895
354,0,0.49356209
354,1,0.49615257
354,2,0.49874304
354,3,0.50133352
354,4,0.50392399
354,5,0.50651447
354,6,0.50910494
354,7,0.51169542
354,8,0.51428589
354,9,0.51687637
354,10,0.51946684
354,11,0.52205732
354,12,0.52464779
354,13,0.52723827
354,14,0.52982874
354,15,0.53241922
354,16,0.53500969
354,17,0.53760017
354,18,0.54019064
354,19,0.54278112
354,20,0.54537160
354,21,0.54796207
354,22,0.55055255
354,23,0.55314302
354,24,0.55573350
354,25,0.55832397
354,26,0.56091445
354,27,0.56350492
354,28,0.56609540
354,29,0.56868587
354,30,0.57127635
354,31,0.57386682
354,32,0.57645730
354,33,0.57904777
354,34,0.58163825
354,35,0.58422872
354,36,0.58681920
354,37,0.58940967
355,0,0.49354541
355,1,0.49612936
355,2,0.49871332
355,3,0.50129727
355,4,0.50388122
355,5,0.50646517
355,6,0.50904912
355,7,0.51163308
355,8,0.51421703
355,9,0.51680098
355,10,0.51938493
355,11,0.52196888
355,12,0.52455284
355,13,0.52713679
355,14,0.52972074
355,15,0.53230469
355,16,0.53488864
355,17,0.53747260
355,18,0.54005655
355,19,0.54264050
355,20,0.54522445
355,21,0.54780840
355,22,0.55039236
355,23,0.55297631
355,24,0.55556026
355,25,0.55814421
355,26,0.56072816
355,27,0.56331212
355,28,0.56589607
355,29,0.56848002
355,30,0.57106397
355,31,0.57364792
355,32,0.57623188
355,33,0.57881583
355,34,0.58139978
355,35,0.58398373
355,36,0.58656768
355,37,0.58915164
356,0,0.49352873
356,1,0.49610620
356,2,0.49868366
356,3,0.50126112
356,4,0.50383858
356,5,0.50641604
356,6,0.50899351
356,7,0.51157097
356,8,0.51414843
356,9,0.51672589
356,10,0.51930335
356,11,0.52188081
356,12,0.52445828
356,13,0.52703574
356,14,0.52961320
356,15,0.53219066
356,16,0.53476812
356,17,0.53734559
356,18,0.53992305
356,19,0.54250051
356,20,0.54507797
356,21,0.54765543
356,22,0.55023290
356,23,0.55281036
356,24,0.55538782
356,25,0.55796528
356,26,0.56054274
356,27,0.56312021
356,28,0.56569767
356,29,0.56827513
356,30,0.57085259
356,31,0.57343005
356,32,0.57600752
356,33,0.57858498
356,34,0.58116244
356,35,0.58373990
356,36,0.58631736
356,37,0.58889482
357,0,0.49351205
357,1,0.49608306
357,2,0.49865406
357,3,0.50122507
357,4,0.50379607
357,5,0.50636708
357,6,0.50893808
357,7,0.51150909
357,8,0.51408009
357,9,0.51665110
357,10,0.51922210
357,11,0.52179311
357,12,0.52436411
357,13,0.52693512
357,14,0.52950612
357,15,0.53207713
357,16,0.53464813
357,17,0.53721914
357,18,0.53979014
357,19,0.54236115
357,20,0.54493215
357,21,0.54750315
357,22,0.55007416
357,23,0.55264516
357,24,0.55521617
357,25,0.55778717
357,26,0.56035818
357,27,0.56292918
357,28,0.56550019
357,29,0.56807119
357,30,0.57064220
357,31,0.57321320
357,32,0.57578421
357,33,0.57835521
357,34,0.58092622
357,35,0.58349722
357,36,0.58606823
357,37,0.58863923
358,0,0.49349537
358,1,0.49605995
358,2,0.49862453
358,3,0.50118911
358,4,0.50375369
358,5,0.50631827
358,6,0.50888286
358,7,0.51144744
358,8,0.51401202
358,9,0.51657660
358,10,0.51914118
358,11,0.52170576
358,12,0.52427034
358,13,0.52683492
358,14,0.52939950
358,15,0.53196408
358,16,0.53452866
358,17,0.53709324
358,18,0.53965782
358,19,0.54222240
358,20,0.54478698
358,21,0.54735156
358,22,0.54991614
358,23,0.55248072
358,24,0.55504530
358,25,0.55760988
358,26,0.56017446
358,27,0.56273904
358,28,0.56530362
358,29,0.56786820
358,30,0.57043278
358,31,0.57299736
358,32,0.57556195
358,33,0.57812653
358,34,0.58069111
358,35,0.58325569
358,36,0.58582027
358,37,0.58838485
359,0,0.49347869
359,1,0.49603688
359,2,0.49859507
359,3,0.50115326
359,4,0.50371144
359,5,0.50626963
359,6,0.50882782
359,7,0.51138601
359,8,0.51394420
359,9,0.51650239
359,10,0.51906057
359,11,0.52161876
359,12,0.52417695
359,13,0.52673514
359,14,0.52929333
359,15,0.53185152
359,16,0.53440971
359,17,0.53696789
359,18,0.53952608
359,19,0.54208427
359,20,0.54464246
359,21,0.54720065
359,22,0.54975884
359,23,0.55231702
359,24,0.55487521
359,25,0.55743340
359,26,0.55999159
359,27,0.56254978
359,28,0.56510797
359,29,0.56766615
359,30,0.57022434
359,31,0.57278253
359,32,0.57534072
359,33,0.57789891
359,34,0.58045710
359,35,0.58301529
359,36,0.58557347
359,37,0.58813166
360,0,0.49346201
360,1,0.49601384
360,2,0.49856566
360,3,0.50111749
360,4,0.50366932
360,5,0.50622115
360,6,0.50877298
360,7,0.51132481
360,8,0.51387664
360,9,0.51642847
360,10,0.51898029
360,11,0.52153212
360,12,0.52408395
360,13,0.52663578
360,14,0.52918761
360,15,0.53173944
360,16,0.53429127
360,17,0.53684309
360,18,0.53939492
360,19,0.54194675
360,20,0.54449858
360,21,0.54705041
360,22,0.54960224
360,23,0.55215407
360,24,0.55470590
360,25,0.55725772
360,26,0.55980955
360,27,0.56236138
360,28,0.56491321
360,29,0.56746504
360,30,0.57001687
360,31,0.57256870
360,32,0.57512052
360,33,0.57767235
360,34,0.58022418
360,35,0.58277601
360,36,0.58532784
360,37,0.58787967
361,0,0.49344532
361,1,0.49599082
361,2,0.49853632
361,3,0.50108183
361,4,0.50362733
361,5,0.50617283
361,6,0.50871833
361,7,0.51126383
361,8,0.51380933
361,9,0.51635483
361,10,0.51890033
361,11,0.52144583
361,12,0.52399133
361,13,0.52653683
361,14,0.52908234
361,15,0.53162784
361,16,0.53417334
361,17,0.53671884
361,18,0.53926434
361,19,0.54180984
361,20,0.54435534
361,21,0.54690084
361,22,0.54944634
361,23,0.55199184
361,24,0.55453734
361,25,0.55708285
361,26,0.55962835
361,27,0.56217385
361,28,0.56471935
361,29,0.56726485
361,30,0.56981035
361,31,0.57235585
361,32,0.57490135
361,33,0.57744685
361,34,0.57999235
361,35,0.58253785
361,36,0.58508335
361,37,0.58762886
362,0,0.49342864
362,1,0.49596784
362,2,0.49850705
362,3,0.50104625
362,4,0.50358546
362,5,0.50612466
362,6,0.50866387
362,7,0.51120307
362,8,0.51374228
362,9,0.51628148
362,10,0.51882069
362,11,0.52135989
362,12,0.52389910
362,13,0.52643830
362,14,0.52897750
362,15,0.53151671
362,16,0.53405591
362,17,0.53659512
362,18,0.53913432
362,19,0.54167353
362,20,0.54421273
362,21,0.54675194
362,22,0.54929114
362,23,0.55183035
362,24,0.55436955
362,25,0.55690876
362,26,0.55944796
362,27,0.56198717
362,28,0.56452637
362,29,0.56706558
362,30,0.56960478
362,31,0.57214399
362,32,0.57468319
362,33,0.57722240
362,34,0.57976160
362,35,0.58230081
362,36,0.58484001
362,37,0.58737922
363,0,0.49341195
363,1,0.49594489
363,2,0.49847783
363,3,0.50101077
363,4,0.50354371
363,5,0.50607665
363,6,0.50860959
363,7,0.51114253
363,8,0.51367547
363,9,0.51620841
363,10,0.51874135
363,11,0.52127429
363,12,0.52380723
363,13,0.52634017
363,14,0.52887311
363,15,0.53140605
363,16,0.53393899
363,17,0.53647193
363,18,0.53900488
363,19,0.54153782
363,20,0.54407076
363,21,0.54660370
363,22,0.54913664
363,23,0.55166958
363,24,0.55420252
363,25,0.55673546
363,26,0.55926840
363,27,0.56180134
363,28,0.56433428
363,29,0.56686722
363,30,0.56940016
363,31,0.57193310
363,32,0.57446604
363,33,0.57699898
363,34,0.57953192
363,35,0.58206486
363,36,0.58459780
363,37,0.58713074
364,0,0.49339526
364,1,0.49592197
364,2,0.49844868
364,3,0.50097538
364,4,0.50350209
364,5,0.50602880
364,6,0.50855550
364,7,0.51108221
364,8,0.51360892
364,9,0.51613563
364,10,0.51866233
364,11,0.52118904
364,12,0.52371575
364,13,0.52624245
364,14,0.52876916
364,15,0.53129587
364,16,0.53382257
364,17,0.53634928
364,18,0.53887599
364,19,0.54140269
364,20,0.54392940
364,21,0.54645611
364,22,0.54898282
364,23,0.55150952
364,24,0.55403623
364,25,0.55656294
364,26,0.55908964
364,27,0.56161635
364,28,0.56414306
364,29,0.56666976
364,30,0.56919647
364,31,0.57172318
364,32,0.57424988
364,33,0.57677659
364,34,0.57930330
364,35,0.58183001
364,36,0.58435671
364,37,0.58688342
365,0,0.49337857
365,1,0.49589908
365,2,0.49841958
365,3,0.50094009
365,4,0.50346059
365,5,0.50598110
365,6,0.50850160
365,7,0.51102211
365,8,0.51354261
365,9,0.51606312
365,10,0.51858362
365,11,0.52110412
365,12,0.52362463
365,13,0.52614513
365,14,0.52866564
365,15,0.53118614
365,16,0.53370665
365,17,0.53622715
365,18,0.53874766
365,19,0.54126816
365,20,0.54378867
365,21,0.54630917
365,22,0.54882968
365,23,0.55135018
365,24,0.55387068
365,25,0.55639119
365,26,0.55891169
365,27,0.56143220
365,28,0.56395270
365,29,0.56647321
365,30,0.56899371
365,31,0.57151422
365,32,0.57403472
365,33,0.57655523
365,34,0.57907573
365,35,0.58159624
365,36,0.58411674
365,37,0.58663724
366,0,0.49336188
366,1,0.49587622
366,2,0.49839055
366,3,0.50090488
366,4,0.50341922
366,5,0.50593355
366,6,0.50844788
366,7,0.51096222
366,8,0.51347655
366,9,0.51599088
366,10,0.51850522
366,11,0.52101955
366,12,0.52353388
366,13,0.52604821
366,14,0.52856255
366,15,0.53107688
366,16,0.53359121
366,17,0.53610555
366,18,0.53861988
366,19,0.54113421
366,20,0.54364855
366,21,0.54616288
366,22,0.54867721
366,23,0.55119155
366,24,0.55370588
366,25,0.55622021
366,26,0.55873454
366,27,0.56124888
366,28,0.56376321
366,29,0.56627754
366,30,0.56879188
366,31,0.57130621
366,32,0.57382054
366,33,0.57633488
366,34,0.57884921
366,35,0.58136354
366,36,0.58387788
366,37,0.58639221
367,0,0.49334519
367,1,0.49585339
367,2,0.49836158
367,3,0.50086977
367,4,0.50337796
367,5,0.50588615
367,6,0.50839435
367,7,0.51090254
367,8,0.51341073
367,9,0.51591892
367,10,0.51842711
367,11,0.52093531
367,12,0.52344350
367,13,0.52595169
367,14,0.52845988
367,15,0.53096808
367,16,0.53347627
367,17,0.53598446
367,18,0.53849265
367,19,0.54100084
367,20,0.54350904
367,21,0.54601723
367,22,0.54852542
367,23,0.55103361
367,24,0.55354180
367,25,0.55605000
367,26,0.55855819
367,27,0.56106638
367,28,0.56357457
367,29,0.56608276
367,30,0.56859096
367,31,0.57109915
367,32,0.57360734
367,33,0.57611553
367,34,0.57862373
367,35,0.58113192
367,36,0.58364011
367,37,0.58614830
368,0,0.49332850
368,1,0.49583058
368,2,0.49833266
368,3,0.50083475
368,4,0.50333683
368,5,0.50583891
368,6,0.50834099
368,7,0.51084307
368,8,0.51334515
368,9,0.51584723
368,10,0.51834932
368,11,0.52085140
368,12,0.52335348
368,13,0.52585556
368,14,0.52835764
368,15,0.53085972
368,16,0.53336180
368,17,0.53586389
368,18,0.53836597
368,19,0.54086805
368,20,0.54337013
368,21,0.54587221
368,22,0.54837429
368,23,0.55087638
368,24,0.55337846
368,25,0.55588054
368,26,0.55838262
368,27,0.56088470
368,28,0.56338678
368,29,0.56588886
368,30,0.56839095
368,31,0.57089303
368,32,0.57339511
368,33,0.57589719
368,34,0.57839927
368,35,0.58090135
368,36,0.58340343
368,37,0.58590552
369,0,0.49331181
369,1,0.49580781
369,2,0.49830381
369,3,0.50079981
369,4,0.50329581
369,5,0.50579181
369,6,0.50828781
369,7,0.51078381
369,8,0.51327982
369,9,0.51577582
369,10,0.51827182
369,11,0.52076782
369,12,0.52326382
369,13,0.52575982
369,14,0.52825582
369,15,0.53075182
369,16,0.53324782
369,17,0.53574382
369,18,0.53823983
369,19,0.54073583
369,20,0.54323183
369,21,0.54572783
369,22,0.54822383
369,23,0.55071983
369,24,0.55321583
369,25,0.55571183
369,26,0.55820783
369,27,0.56070383
369,28,0.56319983
369,29,0.56569584
369,30,0.56819184
369,31,0.57068784
369,32,0.57318384
369,33,0.57567984
369,34,0.57817584
369,35,0.58067184
369,36,0.58316784
369,37,0.58566384
370,0,0.49329511
370,1,0.49578506
370,2,0.49827501
370,3,0.50076496
370,4,0.50325492
370,5,0.50574487
370,6,0.50823482
370,7,0.51072477
370,8,0.51321472
370,9,0.51570467
370,10,0.51819462
370,11,0.52068457
370,12,0.52317452
370,13,0.52566447
370,14,0.52815442
370,15,0.53064437
370,16,0.53313432
370,17,0.53562427
370,18,0.53811422
370,19,0.54060417
370,20,0.54309412
370,21,0.54558407
370,22,0.54807402
370,23,0.55056397
370,24,0.55305392
370,25,0.55554387
370,26,0.55803382
370,27,0.56052377
370,28,0.56301372
370,29,0.56550367
370,30,0.56799362
370,31,0.57048357
370,32,0.57297352
370,33,0.57546347
370,34,0.57795342
370,35,0.58044337
370,36,0.58293332
370,37,0.58542327
371,0,0.49327842
371,1,0.49576235
371,2,0.49824628
371,3,0.50073021
371,4,0.50321414
371,5,0.50569807
371,6,0.50818199
371,7,0.51066592
371,8,0.51314985
371,9,0.51563378
371,10,0.51811771
371,11,0.52060164
371,12,0.52308557
371,13,0.52556950
371,14,0.52805343
371,15,0.53053736
371,16,0.53302129
371,17,0.53550522
371,18,0.53798915
371,19,0.54047308
371,20,0.54295700
371,21,0.54544093
371,22,0.54792486
371,23,0.55040879
371,24,0.55289272
371,25,0.55537665
371,26,0.55786058
371,27,0.56034451
371,28,0.56282844
371,29,0.56531237
371,30,0.56779630
371,31,0.57028023
371,32,0.57276416
371,33,0.57524809
371,34,0.57773202
371,35,0.58021594
371,36,0.58269987
371,37,0.58518380
372,0,0.49326172
372,1,0.49573966
372,2,0.49821760
